"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","32UTUBMZ7HQKLNQJOBZ3ITJ00QHVB6","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 14:45:43 PDT 2017","Thu Jun 22 15:54:24 PDT 2017","Sun Jun 25 15:54:24 PDT 2017","2017-06-25 22:55:08 UTC","","","4121","100% (235/235)","100% (202/202)","100% (168/168)","0","What is your favorite star wars character?","I agree.","I still like Anakin.","Really?","Yeah, because he was so innocent but then lured to the dark side.","Yeah and plus he only went to the dark side to save Padme.","Very true.","My favorite character is Princess Leia.","I love that character too.","Carrie Fisher does a great job.","x",""
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","36AHBNMV1S6U4EJ87IDTKIBULVHYDH","A3FNZDZAL3KXF7","Submitted","Sat Jun 24 16:18:48 PDT 2017","Sat Jun 24 16:21:57 PDT 2017","Tue Jun 27 16:21:57 PDT 2017","","","","189","100% (1/1)","100% (1/1)","100% (1/1)","0","Which Star Wars movie has your favorite opening crawl text?","Yes, the Death Star trench run from the 1977 Star Wars was pretty epic.","I really like the first line from The Force Awakens.","Yeah, me too - it was very exciting and set the stage for trying to find Luke Skywalker.","I wonder how many drafts of Star Wars crawls they go through.","Are you a fan of Boba Fett?","Absolutely - I wonder sometimes if he survived the Sarlaac Pit and they will bring him back.","It would be a stretch, but perhaps Boba Fett could make some sort of cameo.","I always liked his ship too in The Empire Strikes Back.","The X-wing fighter remains my favorite ship.","x",""
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3GDTJDAPVV5IT2Y377E24VAM1TK8M7","A1B179AI3LZKWS","Submitted","Fri Jun 23 13:58:09 PDT 2017","Fri Jun 23 14:09:37 PDT 2017","Mon Jun 26 14:09:37 PDT 2017","","","","688","100% (45/45)","100% (41/41)","100% (19/19)","0","Are you a fan of Return of the Jedi?","But at least Luke has a reunion of sorts with family.","Well yes and no!","Why the no?","Ewoks, even if they're soft and cuddly and benign, didn't belong in the movie.","Yeah everyone dumps on the Ewoks.","Plus some of the actors, I'm not saying who, phoned in their performances.","Wow. I'll see if I can spot this next time.","I think that this is the film in the trilogy that fans say they liked the least.","Maybe something about the story.","x",""
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3GM6G9ZBKOR1RMQRA5PXVR69F8YTME","A2W2AXRFK3S3HX","Submitted","Sun Jun 25 14:20:31 PDT 2017","Sun Jun 25 14:27:03 PDT 2017","Wed Jun 28 14:27:03 PDT 2017","","","","392","100% (1/1)","100% (1/1)","100% (1/1)","0","Have you seen Star Wars, The Empire Strikes Back?","Darth Vader, now that's my favorite villain of all time.","Yes, I've seen it many times.","Who is your favorite character in the Empire Strikes Back?","Definitely Yoda, my favorite character of any science-fiction movie.","What your favorite thing about Yoda?","His facial expressions, they're funny.","I always wondered how they made his costume so realistic.","I wonder if there was a real person inside?","Darth Vader definitely had a real person inside.","x",""
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3HHRAGRYX9Z67A2PPFZTWVU2G05O9H","A2DUM57VSJIV4D","Submitted","Sat Jun 24 17:58:47 PDT 2017","Sat Jun 24 18:03:04 PDT 2017","Tue Jun 27 18:03:04 PDT 2017","","","","257","100% (8/8)","100% (8/8)","100% (8/8)","0","Have you heard of Ewoks?","That sounds fun, I think I'll go watch that movie now.","Not that I can recall, what are they?","They're these short, hairy woodland creatures from the movie Star Wars Episode VI.","I haven't seen that movie.","You should, I think you'd really like the forest moon of Endor.","Is that where the Ewoks live?","Yes, it is.  But it's also a place where the Empire has built a base.","That sounds dangerous.","It turns out to be quite an adventure and the Ewoks help to win the battle.","x",""
"38RHULDV9Y941060UTRF1YB4VVMWIZ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3LS2AMNW5GKCZ9JB6HAFIQKRQWTOQF","AEWPAZBYA7XE","Approved","Thu Jun 22 10:08:00 PDT 2017","Thu Jun 22 10:10:01 PDT 2017","Sun Jun 25 10:10:01 PDT 2017","2017-06-25 17:10:08 UTC","","","121","100% (270/270)","100% (217/217)","100% (183/183)","0","Who is your least favorite Star Wars character.","Completely pointless.","Jar Jar, no doubt.","He was probably the most annoying thing I've ever seen.","""Yousa thinks?""","Ha! Don't you start!","There was just no reason for him to be in the movie at all.","Except to introduce the Jedi to the Gungans.","True.","Otherwise, you're right.","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","31Z0PCVWUL9I6JJ46ZN8C99JKJHT7H","A1YFHXP2P16T3G","Submitted","Sun Jun 25 05:54:00 PDT 2017","Sun Jun 25 05:59:15 PDT 2017","Wed Jun 28 05:59:15 PDT 2017","","","","315","100% (15/15)","100% (5/5)","100% (5/5)","0","Have you heard about the drama surrounding the new Han Solo movie?","I just hope the movie turns out okay in the end.","No I haven't. What happened?","The orignal directors left the project with only a few weeks of prodcution remaining.","Wow, why did that happen?","Apparently the directors and Lawrence Kasdan kept clashing over the direction of the film.","So now what are they going to do?","Well, the studio brought in Ron Howard to finish directing the film.","Ron Howard? I guess he would be a pretty good fit.","Yeah, he's all class, and he obviously has a proven record as a good director.","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3AMW0RGHOEW9HCIK5PVD3WUCVVONP4","APF1EAZT104LQ","Submitted","Sun Jun 25 14:44:43 PDT 2017","Sun Jun 25 14:50:14 PDT 2017","Wed Jun 28 14:50:14 PDT 2017","","","","331","100% (214/214)","100% (207/207)","100% (199/199)","0","Did you enjoy The Phantom Menace?","Natalie Portman","I liked Obi Wan and Watto the best.","Did you like Jar Jar?","He was very funny.","Did you like the end fight with Darth Maul?","Yes. That as epic.","Did you like Queen Amidala?","I liked her costumes. They were nice.","Do you know who played her?","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3N2BF7Y2VROBMDZWAB88H83L4CZMHP","AO33H4GL9KZX9","Submitted","Fri Jun 23 21:02:26 PDT 2017","Fri Jun 23 21:06:44 PDT 2017","Mon Jun 26 21:06:44 PDT 2017","","","","258","100% (95/95)","100% (43/43)","100% (23/23)","0","How can you not have seen the start wars prequels? How is that even possible?","But stupid neologism is stupid.","I'm not a fan of sci fi.","But, but these are not sci fi movies. They're an integral part of the Americana.","I'm every bit American as you, and I haven't seen it","That's what I'm asking. How is that possible?","Ok, Fine I'll bite. What ar they like?","What are they like? They're only the greatest movie trilogies ever made. We didn't even have the term prequel befoer this series","prequel is so stupid. It's a made up word. Even the prequels are, in fact, sequels.","Now that's just semantics, and neoligsm is a common thing in arts.","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3NG53N1RLWDOE5VGZN6ULZ4H60OP8H","A3ORKH5A398H9H","Submitted","Sun Jun 25 14:25:57 PDT 2017","Sun Jun 25 14:32:37 PDT 2017","Wed Jun 28 14:32:37 PDT 2017","","","","400","100% (27/27)","100% (27/27)","100% (27/27)","0","How did you like Rogue One, you have seen it right?","Because they put the threat and menace back into the Stormtrooper. I mean, after being defeated by Ewoks, did regular Stormtrooper intimidate you anymore?","Yes, I have and a I enjoyed it quite a bit.","What was you favorite character.","Jynn Erso, because she's kind of a croos bewteen Han Solo and Leia.","What do you mean, how is she a cross between those two?","Well, like like Leia she is a strong, confident woman, but like Han, she starts out fairly mercernary, but becomes a beleiver in the cause.","Okay, I see your point. Any of the new elements added for the film that you particularly liked.","The Death trooper, those black armored elite Stormtroopers.","Really, how come?","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3NOKK93PR221QFGH3CCJJX1Z3S3EEV","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 18:18:30 PDT 2017","Thu Jun 22 18:21:47 PDT 2017","Sun Jun 25 18:21:47 PDT 2017","2017-06-26 01:22:08 UTC","","","197","100% (235/235)","100% (202/202)","100% (168/168)","0","Do you like Star Wars Movies?","I agree with you.","Yes I do.","What is your favorite character?","I like Han Solo because he is very slick.","He brings comedic relief to the series I think.","He definitely does.","Princess Leia is one of my favorites because she is such a strong woman.","What about Luke?","Luke is sweet but is kind of a weak character in a way.","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3PDJHANYK6A9XAE4NV1RSC6ZEEP6H8","AQXAQCJFY2ZA7","Submitted","Sun Jun 25 14:25:35 PDT 2017","Sun Jun 25 14:37:24 PDT 2017","Wed Jun 28 14:37:24 PDT 2017","","","","709","100% (28/28)","100% (16/16)","100% (16/16)","0","Do you think Rey will become a great fighter!","I think she'll become one of the best Jedi of all time!","Of course, I think she will do lots of good for the galaxy","Will she ever be as good as Luke was?","That's tough to say, Luke was indeed a great fighter","I feel like both of them have overcome great obstacles","Like losing family members and whatnot?","Yeah, Luke almost killed his dad.","True, that made him very powerful but also made him love his dad too","I wonder if Rey will have any really tough decisions to make in the new movie","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3TMFV4NEP98EYESHB9KPDTCDZVH8WH","A2P9TZ6IKPWHGI","Submitted","Fri Jun 23 17:27:09 PDT 2017","Fri Jun 23 17:30:40 PDT 2017","Mon Jun 26 17:30:40 PDT 2017","","","","211","100% (4/4)","100% (4/4)","100% (4/4)","0","So you know, Greedo shot first.","What can I say? I'm a Star Wars purist.","Um, says you?","Come on.","No really. The original Star Wars trilogy, without the new special edition, is what counts. And Han Solo clearly shot first","The THX remastered version?","Yes, that is the definitive account of Star Wars. Nothing else matters. No CGI'd aliens, not Jar Jar Binks, none of it.","OK, but doesn't that make Han kind of a scoundrel?`","Of course it does. That's what Han is. That's why it's significant that he later finds the good inside and helps the rebellion.","Man, you really take this stuff seriously.","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3X73LLYYQ28H4VKWMCN8UNSL928NHP","A3MWA1ZYK4L3OY","Submitted","Fri Jun 23 19:50:57 PDT 2017","Fri Jun 23 19:56:38 PDT 2017","Mon Jun 26 19:56:38 PDT 2017","","","","341","100% (1/1)","100% (1/1)","0% (0/0)","0","Which droid from Star Wars is your favorite?","I know, I can't wait to see Luke Skywalker training Rey.","I personally love K-2SO from Rogue One.","Even more than R2-D2 and C-3PO?","I know he's newer, and dead now, but K-2SO has the best personality.","What about B-B8?","He's cool too, and is probably my second favorite.","I'd say B-B8 is my favorite.","I'm excited to see him in the new movie in December.","Yeah, the trailer for that looks amazing!","x",""
"39O0SQZVJN124K8IC8DCNADEP0WR7W","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3XIQGXAUMD2PN0SOB9O51CUPXEHX7E","A13LXDXAWD5DSY","Submitted","Sat Jun 24 13:20:40 PDT 2017","Sat Jun 24 13:23:43 PDT 2017","Tue Jun 27 13:23:43 PDT 2017","","","","183","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you like Star Wars?","Yep. And they make more money too.","Of course, but I like the old ones the best.","The old movies made or the oldest storyline?","The older movies. The ones with Harrison Ford and Leia.","Yea. I would have to agree. Although, the ones coming out now are doing pretty good in the box office.","Agreed. But George Lucas made his name off of those old movies.","That's true. They kind of messed up on those middle movies with Jar Jar Binks and the likes.","Exactly. I am glad they are back to their winning ways.","Me too. So many people love Star Wars. It is nice to see them do good movies.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","374TNBHA8CPOTNNDC4JDKHIT4AAQYI","A20IT22YVUTM2V","Submitted","Sat Jun 24 20:56:26 PDT 2017","Sat Jun 24 21:03:41 PDT 2017","Tue Jun 27 21:03:41 PDT 2017","","","","435","100% (14/14)","100% (14/14)","100% (14/14)","0","Maybe it's just me, but I like Episodes Four, Five and Six the best.","I guess they don't hurt anything!","How can you even say that!","I don't know, I just like vintage better?","It's so cheesy! And Luke's part is kind of lame.","It seems cheesy until you realize that hardly anyone had done a full length science fiction movie up to that point.","So they were pioneering the style and film techniques?","Exactly.","Okay, I can give them that.","Besides, the first three Star Wars movies filmed have Harrison Ford, Mark Hamill and Carrie Fisher. Can't get better than that!","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3AWETUDC93MBHF9ZVIGNPM09JVYIZ1","A207MWA5U0GWA5","Submitted","Sun Jun 25 13:35:39 PDT 2017","Sun Jun 25 13:42:35 PDT 2017","Wed Jun 28 13:42:35 PDT 2017","","","","416","100% (1/1)","100% (1/1)","100% (1/1)","0","do you have a favorite star wars movie ?","donald trump is really darth vader!! oh thats funny. well see you, nice talking to you. this is my stop.","do i ! its the first one. i still watch it from time to time.","ya me too.","i remember when it first came out. i was 12 and in the 7th grade it was 1977.","a whole group of my friends went to go see it at the theater.","in my small town there was only one theater and the line to see star wars went all the way around the block.","i thought it was a good movie back then. now it seems even better.","ya i know what you mean. its relevant because in our government the republicans have become the empire. right ? that is what you mean ?","oh totally ! we need luke skywalker and hans solo r2d2 and cp3o to come and save us from the evil empire.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3ERMJ6L4DZMETOTKX2MWQVERQA37MA","A3FNZDZAL3KXF7","Submitted","Sat Jun 24 18:41:40 PDT 2017","Sat Jun 24 18:46:01 PDT 2017","Tue Jun 27 18:46:01 PDT 2017","","","","261","100% (1/1)","100% (1/1)","100% (1/1)","0","Which battle do you think is best in all the Star Wars movies?","Right, at that point we didn't know what would happen to Han Solo.","It is a toss up between Hoth in The Empire Strikes Back and the second Death Star attack in Return of the Jedi.","Yeah, snow speeders in Empire were pretty cool.","I like the AT-AT walkers - the stop motion effects were awesome.","I think that the Imperial officers reactions to Vader made him seem that much more evil.","Also, the mystery surrounding the Emperor and his holograph appearance.","The line, ""I am your father..."" has to be the greatest Star Wars line ever.","In addition to ""I love you...I know"" - Empire has the best lines.","Very true - and they leave us in suspense as to what will happen next after Luke is rescued.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3LBXNTKX0SPT1JGHQ6MPF8LVS5UX9H","A1YFHXP2P16T3G","Submitted","Sun Jun 25 06:29:31 PDT 2017","Sun Jun 25 06:40:21 PDT 2017","Wed Jun 28 06:40:21 PDT 2017","","","","650","100% (15/15)","100% (5/5)","100% (5/5)","0","What do you think about the Star Wars prequels?","Right, Star Wars is science fiction, but it should be a lot more focused on the fiction than the science.","They had some good moments, but overall I felt they were pretty disappointing.","What were some of the things you liked about the movies?","I really enjoyed the pod racing in the first film. I also enjoyed seeing lots of Jedi throughout all the films.","I thought having that many Jedi was overkill. It seemed lame to just flood the films with Jedi.","That's a fair point, but I felt that the Jedi were never properly explained or explored in the original trilogy.","I thought that made them more mysterious and interesting. We don't need to have everything fully explained in order to enjoy what's going on.","I think that was one of the big problems with the prequels, George Lucas tried to overexplain everything.","Yeah, that's how we ended up getting the ""midi-chlorians"" explaination of the force.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3MX2NQ3YCAOA0WE5NG983SGT65F5XU","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 18:17:11 PDT 2017","Thu Jun 22 18:18:29 PDT 2017","Sun Jun 25 18:18:29 PDT 2017","2017-06-26 01:19:08 UTC","","","78","100% (235/235)","100% (202/202)","100% (168/168)","0","Are you into the star wars movies at all?","He is worse than Vader.","Oh yeah totally!","That is great, what is your favorite character?","I love Chewy because he is so adorable.","Yeah he is adorable and funny as well.","I also like Yoda.","Yoda is very wise.","I hate the emperor.","I think everyone hates the emperor, he is completely evil.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3NS0A6KXC52XLO345UGK4ANT4HLGZK","A2AGDF3VY0L1QP","Submitted","Sat Jun 24 06:37:34 PDT 2017","Sat Jun 24 06:41:41 PDT 2017","Tue Jun 27 06:41:41 PDT 2017","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","0","What do you think was the worst thing about the Star Wars prequels?","I think so, too. I hope they continue to evoke the spirit of the original trilogy.","I think it was Jar Jar Binks. He was too goofy.","Really? I thought the problems were much deeper than that.","What do you mean?","The characters were all terrible. Qui-Gon, Obi-Wan, and Queen Amidala were flat and had no personality.","Oh, that makes sense. I hadn't thought about it like that.","And furthermore, the plots were boring. There was so much talk about trade routes and the Galactic Senate and other dull things.","Yes, I suppose you're right. The original movies were a classic ""hero's journey"" arc, but these were a mess.","I think the new sequel trilogy is off to a better start.","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3PQ8K71NHYEVAPIT728BRVLHX1TAAT","A2GIYD0TEI3V62","Submitted","Sun Jun 25 00:01:38 PDT 2017","Sun Jun 25 00:11:09 PDT 2017","Wed Jun 28 00:11:09 PDT 2017","","","","571","100% (47/47)","100% (47/47)","100% (47/47)","0","How did you feel about Rogue One?","thats why i dont like Rogue One","Honestly I did not like it","Oh really? Why?","It wasn't as compelling as the other parts of the series","in what way?","i guess in the setting in general","What wasn't good about it?","Honestly it just felt like it took place on earth, it didn't put me in the same imaginary place as the other parts","i can see how it can be like that","x",""
"35U0MRQMUJ11IXHY2EZOZTOC0VJOVC","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:08 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:08 PDT 2017","","","3QJOXOW4XKLZ238UKA02W568CY9MEF","A3ORKH5A398H9H","Submitted","Sun Jun 25 13:36:22 PDT 2017","Sun Jun 25 13:43:48 PDT 2017","Wed Jun 28 13:43:48 PDT 2017","","","","446","100% (27/27)","100% (27/27)","100% (27/27)","0","Hey, whose your favorite Jedi character.","Would you take that chance with a comabt as skilled and determined as Mace WIndu?","I'd have to say Mace Windu.","Really, nay particular reasons?","Well, first he is a badass character, tough and battle ready.","Basically, a tough guy's kind of Jedi, any other reason's","Well, he also is the only Jedi Master able to go toe to toe with Palpatine and survive.","Well, until Anakin turns on him and slices his arm off.","Yeah, but Palpatine couldn't defeat him by himself, he needed Anakin to distract and injure him.","Really, you don't think he was faking weakness to force Anakin to his side?","x",""
