"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","32AT8R96GM3JPUILU7BTCWRHQF3SU4","A6YF5R5J1X7P7","Submitted","Mon Jun 26 16:28:48 PDT 2017","Mon Jun 26 16:34:48 PDT 2017","Thu Jun 29 16:34:48 PDT 2017","","","","360","0% (0/0)","0% (0/0)","0% (0/0)","0","I saw on the cover of Entertainment Weekly that Emily Blunt is the new Mary Poppins.","He's the best.","I know, I can't wait to see it.","I was totally in love with the original.","Oh, Julie Andrews and Dick Van Dyke dancing and singing. I adore them!","I heard they wanted Julie Andrews to do a cameo in the new movie but she said no.","Yes, she wanted it to be Emily Blunt's time to shine, She's so sweet that way.","I wonder if Dick Van Dyke will show up in a cameo?","I hope so, that would be great.","And he can still dance, I saw him on TV last month.","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","382M9COHEI9IFBD3TCRONFN2PNDUEM","ALQDZZ2PJD9K7","Submitted","Mon Jun 26 14:05:10 PDT 2017","Mon Jun 26 14:09:07 PDT 2017","Thu Jun 29 14:09:07 PDT 2017","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you like Sleeping Beauty?","That is a good song! One of my favorite Disney songs.","Yes, I was always very afraid of Maleficent, though.","She is the scariest villain in any Disney movie, especially when she turned into a dragon.","Plus, she cursed an innocent little baby for no real reason!","That was terrible. It's a good thing Aurora survived.","I loved how Flora, Fauna, and Merryweather bickered over her dress color.","That was a cute part. They cared about her in their own goofy way!","What was your favorite scene?","I like the ""Once Upon a Dream"" song, so I like the scene when it plays.","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","384PI804XTV39865W0X9NP3AAQU0S4","A29IH4NCOUNIAM","Submitted","Mon Jun 26 15:25:47 PDT 2017","Mon Jun 26 15:29:37 PDT 2017","Thu Jun 29 15:29:37 PDT 2017","","","","230","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen Moana?","No, not even close! He loves the movie!","Yes, Moana is my son's favorite movie!","I thought it was fun to watch with my son.","My son loves the songs in the movie.","I found myself singing along, too!","Do you think that Disney will make a Moana 2?","As successful as the first Moana was, I would not be surprised.","My son certainly would watch it. He has seen the first Moana at least 20 times.","He hasn't gotten tired of it yet?","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3DL65MZB8E9MTHW37L6OT91WIONCED","A17J1CE7N49Z9D","Submitted","Mon Jun 26 16:23:52 PDT 2017","Mon Jun 26 16:25:01 PDT 2017","Thu Jun 29 16:25:01 PDT 2017","","","","69","100% (39/39)","100% (39/39)","100% (30/30)","0","What Disney movie do you like?","it wasnt","which one don't I like?","I don't know. bugs life?","bugs life was cute","it was a nice tale","the characters were super likable.","that is true. it was better than ants","it definitely was","that wasn't Disney though","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3F1567XTNXZ9SMF54SRXL0P2V679Q4","A1WBGYZ6Y8NJ9","Submitted","Mon Jun 26 15:56:14 PDT 2017","Mon Jun 26 15:57:22 PDT 2017","Thu Jun 29 15:57:22 PDT 2017","","","","68","100% (484/484)","100% (441/441)","100% (386/386)","0","Hey","They are meh","Hello","Whats cracking","Just some movies","What ones","Mickey mouse","I love mickey","He is the best","I dont like the new cartoons though","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3SITXWYCNW3CPCVEOQ0L6EGLG9YBXE","A3RS7UCO7CQ74R","Submitted","Mon Jun 26 16:19:49 PDT 2017","Mon Jun 26 16:33:19 PDT 2017","Thu Jun 29 16:33:19 PDT 2017","","","","810","100% (63/63)","100% (63/63)","100% (45/45)","0","Did you watch The Lion King?","Yeah, he did not have a backup plan in place","Yes, I remember Rafiki","He was some kind of medicine man","He was brutally honest with Simba","He put pressure on Simba that Nala may not have been able to do","I would have liked to see Simba stay in the jungle. At the point he returns, he was not aware of what was going on","There seemed to be a lack of male lions in that area","I think Rafiki gets credit for reconnecting Simba with his father","Simba's father was a positional leader to some extent","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3STRJBFXOXL61YQOPTCHGEE5Q6LTKX","A16A046VTWTOZ9","Submitted","Mon Jun 26 13:16:22 PDT 2017","Mon Jun 26 13:22:37 PDT 2017","Thu Jun 29 13:22:37 PDT 2017","","","","375","0% (0/0)","0% (0/0)","0% (0/0)","0","I just saw Elle Fanning in a preview for an upcoming movie. She's grown up since I saw her in Maleficent.","Yes that might work. As long as they keep Angelina Jolie at Maleficent. She's great!","DIdn't you just love that movie, Maleficent? I sure did.","Yes, I wish they would do another one.","They could have Elle's character, Princess Aurora, all grown up now.","That would be cool, and that bird guy that helps Maleficent could be in it still.","Well sure. They should have all the original characters, including Sleeping Beauty's father.","Did he live at the end? I can't remember.","You mean King Stefan? No he died at the end. But...hmmm...","I know! He could have a twin brother who shows up to claim he owns the kingdom or somthing...","x",""
"3D1UCPY6GG3ELWSZBN4MJC6TUAR384","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3Y5140Z9DYAH3B7T89ILYOYV9ZGPII","AQH6FQJVOPNBY","Submitted","Mon Jun 26 13:25:33 PDT 2017","Mon Jun 26 13:30:40 PDT 2017","Thu Jun 29 13:30:40 PDT 2017","","","","307","0% (0/0)","0% (0/0)","0% (0/0)","0","So, I was building a snowman this afternoon and it reminded me of that song from Frozen.","Fine. The cold never bothered me anyway.","Do you want to build a snowman?","No, the one Ana sings to Elsa when their parents die.","Do you want to build a snowman?","No I did that early today. Damn I wish I could remember the song?","Do you want to build a snowman!","No I don't, let it go already.","No, you let it go.","Stop being such an Elsa and go outside.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","33NF62TLXKWCNVUJDZYDE8RWS5RKJI","A6YF5R5J1X7P7","Submitted","Mon Jun 26 16:04:37 PDT 2017","Mon Jun 26 16:07:35 PDT 2017","Thu Jun 29 16:07:35 PDT 2017","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","0","I like this new trend of taking animated Disney movies and making them into live action movies.","Yep, Disney sure does it right.","Me, too. I trust Disney to do it right.","I know what you mean. Not everyone can be trusted.","I have seen too many studios try to redo my favorite childhood movies and bomb.","Yeah, and it kills a bit of my childhood when that happens!","I hear you.","Cinderella the animated one, was a huge part of my childhood.","Now that's a live action movie.","Great cast, too.The king is played by Derek Jacobi, a noted Shakespearean actor.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","36U2A8VAG2T2IKPIZZZGOV6K59VKY7","A2SNX8GORIS8FN","Submitted","Mon Jun 26 15:22:29 PDT 2017","Mon Jun 26 15:24:01 PDT 2017","Thu Jun 29 15:24:01 PDT 2017","","","","92","100% (47/47)","100% (29/29)","100% (24/24)","0","I never thought I would cry during a Disney movie.","They manage to connect human emotions to a child's story everytime.","Really, which one did you in?","It was Up, the thing had me melting on the floor.","Oh for sure, I had to hold back tears in the theater.","The beginning section with his wife killed me.","For me it was when he found his wife's adventure diary.","Oh my god definitely, when he saw all of the pictures of their marriage.","Up managed to be one of Disney and Pixar's best films.","No doubt, the magic of those two studios is unparalleled.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3A1PQ49WVIBEQOD7HPPAXGFI67IH12","AQH6FQJVOPNBY","Submitted","Mon Jun 26 15:20:32 PDT 2017","Mon Jun 26 15:24:48 PDT 2017","Thu Jun 29 15:24:48 PDT 2017","","","","256","0% (0/0)","0% (0/0)","0% (0/0)","0","Everyone goes on about how great Frozen is but Tangled is so much better.","And sometimes the villain is just mankind.","So true. ""When will my life begin"" is just the best song again.","Is that when she's cleaning the floor with her hair.","Yeah, so unhygenic.","Well in Rapunzel's defence she was locked in a tower her entire life with just her hair and an evil witch.","True, also what is it with Disney and evil witches?","What do you mean?","All the villains are evil witches.","Sometimes they're evil animals.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3AUQQEL7U6NJ10N9QV2EYCNH9TC0VV","AF13WWV4MWPPU","Submitted","Mon Jun 26 14:01:09 PDT 2017","Mon Jun 26 14:05:37 PDT 2017","Thu Jun 29 14:05:37 PDT 2017","","","","268","0% (0/0)","0% (0/0)","0% (0/0)","0","What is your favorite Disney movie? Mine is The Lion King.","No, I thought The Lion King II: Simba's Pride was totally unnecessary.","I love The Lion King, but I cry every time Simba's dad dies!","Yes, it is literally the most heartbreaking scene in a movie.","It's worse than when Bambi's mom dies.","The music is great, though, right?","Oh definitely - who doesn't sing along with Simba, Timon, and Pumbaa?","What is your favorite song from the movie?","Probably, ""I Just Can't Wait to be King!""","Did you like the sequel at all?","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3FE2ERCCZY2RZXIW64VQILUHL8IPOG","AD014490IELW8","Submitted","Mon Jun 26 13:31:22 PDT 2017","Mon Jun 26 13:43:39 PDT 2017","Thu Jun 29 13:43:39 PDT 2017","","","","737","100% (19/19)","100% (19/19)","100% (19/19)","0","I can't believe they are making another Toy Story!","Maybe it will be some kind of flashback movie.","I am a little worried about it.  I thought the third one was perfect.","The third one made me cry!  I thought it wrapped up the movies perfectly.","I'm not sure how they are going to do the voices for all of the characters since some of the voice actors have passed away.","I didn't know that.  Which characters have passed away?","I'm pretty sure the voice for slinky dog and maybe Hamm.","Those are pretty big characters.  It will be interested to see what they do with them.","I wonder what they plot line will be, since Andy gave the toys away.","Maybe it will start with the little girl being older again.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3HOSI13XH0IR63OHBMQF7X1T3CUDDH","A1V9G7V6ZYACIR","Submitted","Mon Jun 26 15:37:29 PDT 2017","Mon Jun 26 15:43:31 PDT 2017","Thu Jun 29 15:43:31 PDT 2017","","","","362","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you see that new Star Wars movie that recently came out?","Yes, I heard he even demanded that he gets to have a purple lightsaber made just for his character.","Yes, but it sure is dissapointing compared to the George Lucas Star Wars.","True, Disney making new Star Wars movies is a disgrace.","Well, you know how businesses operate these days. Disney of course sees alot of profit in making new Star Wars movies.","I understand, it's just dissapointing in the sense that you know they aren't going any good Star Wars movies that can compete with the original Star Wars movies.","On the bright side, we get to see new lightsaber battles on screen","Yes, but that is for the casual audience.","Absolutely, I know that Star Wars is about having a good story.","I thought it was cool how Samuel L Jackson played Mace Windu in the Star Wars prequels.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3LO69W1SU47DGZM0QTPBWVCVPCGLGH","A29AX5O8KL48F8","Submitted","Mon Jun 26 13:13:07 PDT 2017","Mon Jun 26 14:55:09 PDT 2017","Thu Jun 29 14:55:09 PDT 2017","","","","6122","100% (210/210)","100% (193/193)","100% (160/160)","0","What do you think of disney princesses?","Yes she is quite different in terms of body. Is she a princess?I have not seen that one yet.","I love  them all, why?","Well there seems to be a lot of talk on their image on young girls.","Oh like the barbie thing?","Yes, Somewhat are they giving young girls unrealistic idols?","They are cartoons, they are not real to begin with.","Well they are animated people and represent an a image to them.","True , I don't think there is anythign so wrong with their image though.","Well you see disney has kind of changed the mold. Look at moana for example.","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3OUYGIZWR8S6WGQD4JTFSKYZN5A0P9","A32JSWNXSYZSH6","Submitted","Mon Jun 26 13:57:20 PDT 2017","Mon Jun 26 13:59:57 PDT 2017","Thu Jun 29 13:59:57 PDT 2017","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","0","I think Inside Out is Disney's deepest movie yet.","Sure, how about tonight?","Why do you think that?","Well, it looks at all the human emotions and puts a classic disney twist on it.","That's true, but what about the movie The Chronicles of Narnia.","Why was that movie deep?","Well there were tons of symbols in that movie that everyone was talking about.","Yeah I guess maybe that could be a prett deep movie as well.","It might even have more symbols that Inside Out!","Maybe we should watch the both of them again. What do you think?","x",""
"3NI0WFPPI9AV0QAEZLP5X0CVL3H06K","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3ZPBJO59KQV8IJTJXI95YIGRV3BHDG","ALQDZZ2PJD9K7","Submitted","Mon Jun 26 14:09:08 PDT 2017","Mon Jun 26 14:21:34 PDT 2017","Thu Jun 29 14:21:34 PDT 2017","","","","746","0% (0/0)","0% (0/0)","0% (0/0)","0","I always loved to watch Snow White and the Seven Dwarfs when I was little.","Snow White was a nice person, though. At least she ended up safe!","That was one of my favorites, too! I loved all the cute animals.","The dwarfs were pretty cute, too.","Dopey is definitely the cutest.","I liked Dopey, but Bashful has always been my favorite.","The way Bashful blushes is very adorable! Even Grumpy is cute.","For someone named Grumpy, he's not that bad after all!","I'm glad the Evil Queen lost in the end, and I was very glad she didn't hurt the dwarfs.","Yes, I would have actually been more upset if something happened to the dwarfs than Snow White.","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","39PAAFCODNUKH9K0OXQOINPM64ITV9","ANPTDUX6LOGYY","Submitted","Mon Jun 26 13:02:25 PDT 2017","Mon Jun 26 13:14:09 PDT 2017","Thu Jun 29 13:14:09 PDT 2017","","","","704","100% (21/21)","100% (21/21)","100% (18/18)","0","What do you think about Disney movies?","I think we can agree to say that Disney has a lot of intereting movie proyects.","I like them, I think that the writers have a lot of creativity.","Really? what Disney movie is your favorite?","I like the new Star War movies, but I dont really have a favorite, what about you?","Well I like the Car's series I think those dmovies are pretty great.","Yeah they are, its crazy how Disney has evolved in its movies.","Yeah it is, they´ve grown at a really fast pace.","I like that theres a lot of creativity involved in the making of the movies.","I like the sound effects that the movies have.","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3ATTHHXXWBIMCK9KU0S2S1KYBYXXIM","APF1EAZT104LQ","Submitted","Mon Jun 26 13:47:30 PDT 2017","Mon Jun 26 13:48:24 PDT 2017","Thu Jun 29 13:48:24 PDT 2017","","","","54","100% (290/290)","100% (283/283)","100% (241/241)","0","Did you enjoy Peter Pan?","They were awesome","It was magical","What part did you like the most?","When they fly to Neverland","That is a great part","Did you like Captain Hook?","Yes, especially when the alligator chased him","Yeah I loved that part too","What about the lost boys?","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3DIP6YHAPDMKHE6QQ9QJRN5DSWD8EC","A3F3QFKR10ZVGP","Submitted","Mon Jun 26 13:34:12 PDT 2017","Mon Jun 26 13:37:52 PDT 2017","Thu Jun 29 13:37:52 PDT 2017","","","","220","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you ever see the movie BFG? It's a Disney movie.","You really should! It was a really fun movie and it had a great storyline.","Yes! Oh my gosh, I absolutely loved it!","Really? I haven't had the chance to see it yet. What did you enjoy about it?","I loved how BFG, which stands for Big Friendly Giant, by the way, would sneak through town without being seen by anyone.","What's so great about that? I don't understand.","Well he was huge, for starters. Taller than most buildings.","How did he avoid being seen then? I'm trying to picture it.","He would kind of morph into some of the things he would be standing by or be near. A lamp post, for example.","Oh how cool! Now I'm curious to see it.","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3F6HPJW4JEU3CZQSVSBO32ZAD0PW2C","A16A046VTWTOZ9","Submitted","Mon Jun 26 13:31:50 PDT 2017","Mon Jun 26 13:37:59 PDT 2017","Thu Jun 29 13:37:59 PDT 2017","","","","369","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you been to see the latest, 2017 version of Beauty and the Beast?","You mean the animated one. Yes, that had an awesome soundtrack. Maybe this one does too.","You mean the one with Emma Watson as Beauty and Dan Stevens as the Beast?","Yes that one! I haven't seen it yet have you?","No, but I really want to.","I want to see how Dan Stevens plays the Beast. I enjoyed him so much in Downton Abbey, and this is a very different role for him!","I'll say, and it's also a pretty big switch for Emma.","I heard that Emma sings in this movie.","They probably all do, don't you think?","Maybe, I guess that is likely. I really enjoyed the music of the older version from 1991.","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3J2UYBXQQM6YMA88PNU6MK7IS0I607","A2BJULD0NVFD30","Submitted","Mon Jun 26 13:48:40 PDT 2017","Mon Jun 26 13:52:56 PDT 2017","Thu Jun 29 13:52:56 PDT 2017","","","","256","0% (0/0)","0% (0/0)","0% (0/0)","0","hey what do you think about snow white?","sounds good, i guess ill watch it again to be up to date","wasnt she the one with the six dwarfs?","Kinda but she had seven not six","Oh my bad, but yeah i know of her what about her?","just wondering if you think i should dress up as her for halloween","oh yeah that would be cool","would you be willing to be my prince?","haha i guess i could do that for you","great i will get the costume ready for the party","x",""
"3QHITW7OYO3KBLRG6W0WSB5ZUQ5AQI","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3JW0YLFXRUAPOFOZ9C0VR9FZH7LWWV","A19U0LGDS51GGH","Submitted","Mon Jun 26 13:35:10 PDT 2017","Mon Jun 26 13:44:51 PDT 2017","Thu Jun 29 13:44:51 PDT 2017","","","","581","0% (0/0)","0% (0/0)","0% (0/0)","0","I better hurry and buy my kids tickets to see Cars 3 this weekend. They are so excited.","Tell me about it. The kids are going to get spoiled going to the movies all of the time.","Oh, I forgot that was coming out. I need to get tickets for my daughter too.","Is she a big fan of the movies?","She loves them! Mater is her favorite character.","I like him too, but Lightning McQueen is my favorite. How about you?","I adore Sally, but that is probably because I love Bonnie Hunt so much. She is always so good in her roles.","She really is. Did you know she is going to be in Toy Story 4?","I had heard that, but wasn't positive it was true. That's exciting.","I know! All of these great Disney movies coming out around the same time. I better start planning our trips to the movie theater.","x",""
