"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3SCKNODZ0XAHPMGQJ1WVEQ84O1Z7NC","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3TK8OJTYM2FMPHRT7GH4DDOPGIQPVQ","A3RYTY3QHRXNIY","Approved","Mon Jun 19 20:37:49 PDT 2017","Mon Jun 19 20:39:55 PDT 2017","Thu Jun 22 20:39:55 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","126","100% (556/556)","100% (490/490)","100% (415/415)","0","I haven't seen furious 7 yet","Yes i agree with that","Me either","Ive been afraid to","Me tooi want ro see it though","Yea ive always wondered what they did with paul walker","Me too","If they killed him in the movie its wven sadder because he was dead in real life","I know","It sucks","x",""
"3SCKNODZ0XAHPMGQJ1WVEQ84O1Z7NC","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3XLBSAQ9Z56ESVS3CRCQYXA04077ZK","A22JBMOHQKHTSS","Approved","Tue Jun 20 07:14:18 PDT 2017","Tue Jun 20 07:25:33 PDT 2017","Fri Jun 23 07:25:33 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","675","100% (71/71)","100% (70/70)","100% (70/70)","0","Do you remember the first race in fast & furious?","I agree I think if that scene sucked it wouldn't have been as big as it was.","The first ever race?","Yes that is the one i'm talking about.","Why do you ask?","I was just thinking about that scene and was curious if you remember if Brian's car was or broke down.","I believe it had some engine troubles during the race.","I remember he was trying to give Dom the best race he could.","Yep Brian tried so hard that one race.","That race set the stage for the rest of the movie and movies.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","31JLPPHS2VOKS8D986YJ5IRGFR8O3E","A3EO1V3OGZ5644","Approved","Mon Jun 19 10:50:39 PDT 2017","Mon Jun 19 10:52:37 PDT 2017","Thu Jun 22 10:52:37 PDT 2017","Thu Jun 22 00:23:43 PDT 2017","","","118","100% (44/44)","100% (42/42)","100% (39/39)","0","How is your favorite fast and furious actor?","Oh yea, I love the Rock in all of his movies.","I would say Ludacris?","Why Ludacris, he has such as small role?","I beg to differ, I really like his role.","Why do you like Ludacris' role?","I like his role because he is the under dog in all of the movies.","True, that is a good point.","Who is your favorite actor in the series?","My favorite actor is the Rock.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","32Z9ZLUT1MEZMGK8NRNL9CSQYWQHOE","A1OQ3KL56KMQSU","Approved","Mon Jun 19 10:45:24 PDT 2017","Mon Jun 19 10:55:15 PDT 2017","Thu Jun 22 10:55:15 PDT 2017","Thu Jun 22 00:23:43 PDT 2017","","","591","100% (34/34)","100% (33/33)","100% (28/28)","0","Did you see The Fate of the Furious?","You should give them a shot.","Is that the newest Fast and the Furious movie?","Yea, it was pretty great, one of my favorites.","I have not seen any of those movies since the third one.","Really?  Since Tokyo Drift?","You picked the worst time to stop, it got way better after that.","I thought it got pretty silly so I couldn't get myself to keep watching them.","The newer ones are pretty much action movies, less about racing.","That is interesting, all I remember were the racing scenes.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","36U2A8VAG2T2IKPIZZZGOV6K53WKYW","A1B179AI3LZKWS","Approved","Fri Jun 23 14:33:55 PDT 2017","Fri Jun 23 14:40:03 PDT 2017","Mon Jun 26 14:40:03 PDT 2017","2017-06-26 21:40:10 UTC","","","368","100% (73/73)","100% (69/69)","100% (47/47)","0","Which was the last Fast & Furious movie you saw?","I guess the whole franchise has been a huge moneymaker.","Furious 7.","That was good. Sad though.","You're talking about the scene when Dom and Brian drive in different directions?","That's the one.","Made me feel awful for Paul Walker.","A real tragedy.  They shouldn't have been racing.","I don't know the circumstances but I agree.","Then now there's another film.  The Fate of the Furious.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3GS6S824SRRZ1LFLHB98VQ28OLQNWK","A3W0C94IQGCJCN","Approved","Thu Jun 22 06:47:27 PDT 2017","Thu Jun 22 06:50:50 PDT 2017","Sun Jun 25 06:50:50 PDT 2017","Fri Jun 23 01:46:12 PDT 2017","","","203","100% (8/8)","100% (8/8)","100% (8/8)","0","Have you seen the first Fast and Furious movie?","Good point.  Those are probably good examples for kids.","I've seen all of them, but that one is my favorite.","I sue it in my class to teach irony.","How do you do that?","It's dramatic irony because we know something that the characters don't.","Like that Paul Walker is a cop?","Exactly.  Plus it's also situational irony.","When does that happen?","At the end when Paul Walker throws Vin Diesel the keys.  Not exactly what your expecting.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3JAOYWH7VJYY1PZSCNJ14EQ8KHB9L3","AR1DW7M787JN5","Approved","Tue Jun 20 00:49:37 PDT 2017","Tue Jun 20 01:03:12 PDT 2017","Fri Jun 23 01:03:12 PDT 2017","Thu Jun 22 00:23:44 PDT 2017","","","815","100% (54/54)","100% (51/51)","100% (48/48)","0","What do you think was Roman Pierce's best line in 2 fast 2 furious?","Well of course it is, he never stops talking or he'd die.","I'm actually torn on that one. If I had to choose then when they were walking away at the end of the movie.","After they took some of the ransom cash.","Yeah, after Brian said ""Our pockets ain't empty cuz"", then Roman lifts up his shirt and says ""and we ain't hungry no more either"", and he's got cash stuffed in his pants.","That was a great walkout line, what was your number two.","Well it's not so much what he said but what he did when he said it. It was when they were driving to the final meet.","Let me guess, it was just when he hit the ejector button.","Yes! That was hilarious, he just hit the button and shouts to the guy ""ejecto seato cuz!"", I was on the floor laughing after that.","Well it is hard narrowing down a Roman Pierce quote.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3PQ8K71NHYEVAPIT728BRVLHWN7AAE","A1HWI4N1RJGKYY","Approved","Tue Jun 20 07:40:05 PDT 2017","Tue Jun 20 07:41:04 PDT 2017","Fri Jun 23 07:41:04 PDT 2017","Thu Jun 22 00:23:44 PDT 2017","","","59","100% (353/353)","100% (250/250)","100% (218/218)","0","Hi.","I don't plan on going to see it.","Hey.","Have you seen the latest Fast and Furious?","8?","Yeah the one in theaters now.","No, I haven't.  Have you?","I haven't either.","Do you plan on seeing it.","I'm not sure at the moment.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3RKNTXVS3NSG802CY1YKESZH4FN4AD","A1J7FQKGZBWDIN","Approved","Wed Jun 21 08:58:46 PDT 2017","Wed Jun 21 09:16:29 PDT 2017","Sat Jun 24 09:16:29 PDT 2017","Thu Jun 22 00:23:44 PDT 2017","","","1063","100% (9/9)","100% (9/9)","100% (9/9)","0","Paul Walker was so cute in Fast and Furious.","That might be an interesting character change","I like Vin Diesel better.","How many movies have they made now?","I don't know maybe like 8. Furious 8 I think is what they were working on when Paul Walker died.","I thought it was neat how they still kept him in the film","Yes, it was. Did I hear his brother was a stand in for some of the stuff that hadn't been filmed yet?","I'm not sure about that.","Me either, I sure hate to see it end though","Well I heard Liam Nesson was going to be in the next one.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3VAR3R6G1QV6T5JFKNTFWZZRVHPO83","A214JTAHTAWUKA","Approved","Tue Jun 20 15:20:16 PDT 2017","Tue Jun 20 15:23:02 PDT 2017","Fri Jun 23 15:23:02 PDT 2017","Thu Jun 22 00:23:44 PDT 2017","","","166","100% (283/283)","100% (243/243)","100% (187/187)","0","Do you think the Fast and The Furious is still relevant?","I miss that guy, his story line was always the most full.","There are really just a lot of them.","Do you like the new ones?","I like the Rock, he makes them a bit more fun.","I think he makes the movies a bit silly.","He adds comic relief.","Since he started them, with his one liners they are way less serious.","I think they went down hill when Paul Walker passed away.","He made the movie more worthwhile.","x",""
"37Y5RYYI0PZ8KEEM9AHF7JVYDTLXS8","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3ZAK8W07I58JOLY9L5S92QLYU32U0W","A3RYTY3QHRXNIY","Approved","Mon Jun 19 19:34:47 PDT 2017","Mon Jun 19 19:38:59 PDT 2017","Thu Jun 22 19:38:59 PDT 2017","Thu Jun 22 00:23:44 PDT 2017","","","252","100% (556/556)","100% (490/490)","100% (415/415)","0","You know part of the fast and furious movies i love the most?","It was","Which one","The ones with the safes and they somehow switch them and nobody sees","That was pretty awesome","It was so smart and well thought out","Yea i didnt know what they were doing","It was so shocking","It was great","That whole movie was awesome","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3137ONMDKHZZATC89727J0MBGBREGR","APF1EAZT104LQ","Approved","Sat Jun 24 14:55:03 PDT 2017","Sat Jun 24 15:06:21 PDT 2017","Tue Jun 27 15:06:21 PDT 2017","2017-06-27 22:07:08 UTC","","","678","100% (377/377)","100% (370/370)","100% (328/328)","0","What happens at the end of The Fast and the Furious?","The whole movie is suspenseful.","I will not tell you. You have to watch it?","Is there a lot of drama in it?","There is tons of drama.","What is the best part?","The street race near the beginning?","Does Paul Walker win it?","Watch the movie.","I will.","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3COPXFW7XC6896XH8C3XB4D811HPK1","A1OQ3KL56KMQSU","Submitted","Mon Jun 26 09:49:03 PDT 2017","Mon Jun 26 09:54:40 PDT 2017","Thu Jun 29 09:54:40 PDT 2017","","","","337","100% (34/34)","100% (33/33)","100% (28/28)","0","Have you seen Fast & Furious?","Yea, and no I have not seen it.","Which one, haven't there been a lot?","Fast & Furious is the fourth one.","It was just called Fast & Furious?","Strange name but that is correct.","Then what was the first one called?","The Fast and the Furious.","So they just took 2 words for part 4?","Yea, seems quite lazy or they ran out of ideas.","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3CP1TO84PUV9ZGB8ZROFD2MXSLD52V","A1HWI4N1RJGKYY","Approved","Tue Jun 20 07:13:04 PDT 2017","Tue Jun 20 07:14:36 PDT 2017","Fri Jun 23 07:14:36 PDT 2017","Thu Jun 22 00:24:02 PDT 2017","","","92","100% (353/353)","100% (250/250)","100% (218/218)","0","Hi.","Ok.","Hello.","Have you seen any of the fast and furious movies?","Yeah I've seen some.","Have you seen the one that just came out?","No I haven't seen it yet.  Have you?","I plan on going to see it in the theaters.","Oh, I don't think it got very good reviews.","Yeah I saw that but I don't care.","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3J2UYBXQQM6YMA88PNU6MK7ISYF600","A2P25BBIJWVQXM","Submitted","Mon Jun 26 08:20:02 PDT 2017","Mon Jun 26 08:31:36 PDT 2017","Thu Jun 29 08:31:36 PDT 2017","","","","694","100% (10/10)","100% (10/10)","100% (10/10)","0","I just watched the first Fast & Furious movie.","Cool.","Did you like it?","Yeah it was really awesome.","Wasn't Vin Diesel in that one?","Yeah, I'm pretty sure he's in all of them.","Is Dwayne Johnson in that one? The only one I saw had him in it.","He's not in the first one. He joined later in the series.","Have you seen any of the others?","I've seen them all.","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3MTMREQS4WCSH2LW87439KI8PHQWAE","A2VNR6984SDFGQ","Approved","Fri Jun 23 05:30:04 PDT 2017","Fri Jun 23 05:44:31 PDT 2017","Mon Jun 26 05:44:31 PDT 2017","2017-06-26 12:45:08 UTC","","","867","100% (23/23)","100% (16/16)","100% (14/14)","0","Have you seen the latest Fast and Furious movie?","Hey, lets see that one together.","Not yet, have you?","No, but I saw other ones.","How were they?","They were really sweet.","How so?","Vin Diesel is just an incredible actor.","That's true.  The movie must be so action packed.","You're not kidding.  I haven't seen Fate of the Furious yet, but it's next on my list.","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3X0H8UUIT2IWHY7QP7QUUKCEACWSWI","A1WBGYZ6Y8NJ9","Approved","Tue Jun 20 11:45:02 PDT 2017","Tue Jun 20 11:49:00 PDT 2017","Fri Jun 23 11:49:00 PDT 2017","Thu Jun 22 00:24:02 PDT 2017","","","238","100% (536/536)","100% (493/493)","100% (438/438)","0","Could you imagine a more actiony fast and furious movie","Why is that","What in the world are you on about","Making those movies more action focused","That makes no sense","How so","Imagine them like twisted metal or something","Like racing cars with guns","Yeah man","That is the dumbest thing ever it would kill what makes it good","x",""
"3W0XM68YZPP26UGLX8N6LO0NRKUK1N","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3YGXWBAF71B41FZAIFUBKNP54GWC47","A2VST4NDTKAMAD","Approved","Tue Jun 20 07:30:52 PDT 2017","Tue Jun 20 07:55:17 PDT 2017","Fri Jun 23 07:55:17 PDT 2017","Thu Jun 22 00:24:02 PDT 2017","","","1465","100% (5/5)","100% (5/5)","100% (3/3)","0","Who is your favorite actor in ""2 Fast 2 Furious""?","Tell me about it. I will one day be living like him.","Well, I like Ludacris who plays Tej because of his smooth acting skills.","Ludacris is cool but I am more interesting in the skills of Tyrese Gibson who plays Roman Pierce.","Tyrese is very smooth in his acting skills and he has been acting for a while now.","I also like the story line the movie. Do you remember what happened to Carter the drug dealer?","Yes, doesn't he get arrested at the end while trying to get away from the cops?","Yes, that is right. He was a very smooth actor as well. What is his real name?","I believe his real name is Cole Hauser. I have seen him like a couple of movies since he played in this one.","Can you imagine having a house like he did in the movie? Such a big house and all the cars he had.","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","33F859I5677F3MVZJMIZ3SSRR0NHBW","A388WOHCBFOJJX","Approved","Tue Jun 20 08:37:59 PDT 2017","Tue Jun 20 08:40:09 PDT 2017","Fri Jun 23 08:40:09 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","130","100% (7/7)","100% (7/7)","100% (4/4)","0","I used to hate the Fast and the Furious movies but now I love them.","It was genius that they got all that money.","Really why?","I just didn't understand what was happening.","Makes sense. I think they're so cool!","Yeah I went back and rewatched them all. Now I'm obsessed.","Me too. I love Fast 5","Fast 5 is my favorite ! The characters are great and it's so action packed.","I agree. Plus the team makes the movie. With that switch at the end.","I know I was so mind blown.","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3A1PQ49WVIBEQOD7HPPAXGFI5N5H1K","A1CE2XPYCDRHVZ","Approved","Mon Jun 19 19:05:11 PDT 2017","Mon Jun 19 20:31:10 PDT 2017","Thu Jun 22 20:31:10 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","5159","100% (15/15)","100% (11/11)","100% (6/6)","0","Have you seen any of the Fast and Furious movies?","How did the plane stay at such a low altitude without crashing?","I've only seen the 6th one, and the end of the 7th one.  Do you like them?","I think they're pretty fun.  Dumb but fun.","I liked what I saw.  It's always fun to watch Dwayne Johnson throw people around.","Oh yeah, the scene in the interrogation room?","Yeah - jeez, that was a lot of damage!  The light fixtures too?","Well, that's what you get when you mess with Dwayne.","I can tell!  How about that scene with the plane?","That was great!","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3HMIGG0U4M0INJNHQA2DYQXT9OQY8K","A1WBGYZ6Y8NJ9","Approved","Mon Jun 19 13:35:17 PDT 2017","Mon Jun 19 14:50:39 PDT 2017","Thu Jun 22 14:50:39 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","4522","100% (536/536)","100% (493/493)","100% (438/438)","0","Wow i have never seen one of these before but it is pretty intense","Oh i had not know about that actually","seen what before","The fast and the furious movies","Oh yeah those are pretty rad","I love paul walker","He is pretty amazing","Shame that it happened","What happened","Him passing","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3OLF68YTNAVQ6GZ1IIU35WW8UHOFAT","AHC1ZSUGAO8BJ","Approved","Sat Jun 24 11:26:52 PDT 2017","Sat Jun 24 11:28:34 PDT 2017","Tue Jun 27 11:28:34 PDT 2017","2017-06-27 18:29:08 UTC","","","102","100% (29/29)","100% (28/28)","100% (28/28)","0","Do you like the Fast & Furious Tokyo Drift?","Me as well.","Yes I do.","What is your favorite part?","I like the part where they race through the housing construction.","I like that part as well.  Probably not my favorite though.","What is your favorite?","Mine is when they are drifting in the parking ramp.","That is a really great part as well.","I need to watch that movie again sometime soon.","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3U0SRXB7CEZUTPYZIHZ28RURV0VRNS","A1LHSOH23WKNJI","Approved","Wed Jun 21 05:49:30 PDT 2017","Wed Jun 21 05:50:46 PDT 2017","Sat Jun 24 05:50:46 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","76","100% (4/4)","100% (3/3)","100% (2/2)","0","How do you feel about the series?","I hope they only go forward after this.","It's alright, tons of action though.","And really hot guys haha.","Yea, definitely! I love dom!","Han too!","Oh you like tokyo drift?","Yea I do!","The timeline gets a bit weird in the series.","Yea, but it's not so bad.","x",""
"3SNR5F7R92NAK0K99TX9FS44OP9IET","3NB4XF0P1W345COIV441PNGWG4EL29","Create a dialog on Fast & Furious movies for ten sentences","Create a dialog on Fast & Furious movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, fast & furious, fast and furious, creative, science fiction","$0.40","Mon Jun 19 10:43:53 PDT 2017","9","BatchId:2840986;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:43:53 PDT 2017","","","3YDGXNSEO0O2PC9X13E6I1TMEP348L","A22JBMOHQKHTSS","Approved","Tue Jun 20 05:23:51 PDT 2017","Tue Jun 20 06:38:03 PDT 2017","Fri Jun 23 06:38:03 PDT 2017","Thu Jun 22 00:24:00 PDT 2017","","","4452","100% (71/71)","100% (70/70)","100% (70/70)","0","Who is your favorite character in the Fast & Furious franchise?","Yeah you're making me nostalgic.","I would have to say Dom.","He is a great character, why do you like him so much?","Well he's like a double sided blade one side is rough and tough the other side is soft and sentimental.","That's a very good point, I never thought of him like that.","Well he makes all these decisions to appear as this bad guy especially early on, then he always makes the morally right choice when it matters.","That's a very good point.  He is this brutal person yet so moral when it matters.","That's why he is my favorite.","I might have to watch the movies again.","x",""
